NO_OF_FRAMES	1920
NO_OF_CAMERAS	8
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-02-20, 16:34:23	479140.61788143
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	
1479	6.16250	0.000	0.000	0.000	654.562	1011.780	1404.933	0.000	0.000	0.000
1480	6.16667	0.000	0.000	0.000	653.800	1012.482	1405.371	0.000	0.000	0.000
1481	6.17083	0.000	0.000	0.000	652.459	1012.994	1406.562	0.000	0.000	0.000
1482	6.17500	0.000	0.000	0.000	651.611	1014.091	1408.075	0.000	0.000	0.000
1483	6.17917	0.000	0.000	0.000	650.332	1015.559	1410.286	0.000	0.000	0.000
1484	6.18333	0.000	0.000	0.000	650.537	1016.085	1411.958	0.000	0.000	0.000
1485	6.18750	0.000	0.000	0.000	650.086	1017.190	1413.473	0.000	0.000	0.000
1486	6.19167	0.000	0.000	0.000	648.762	1017.303	1414.623	0.000	0.000	0.000
1487	6.19583	0.000	0.000	0.000	647.866	1018.380	1416.034	0.000	0.000	0.000
1488	6.20000	0.000	0.000	0.000	647.092	1019.262	1417.359	0.000	0.000	0.000
1489	6.20417	0.000	0.000	0.000	646.486	1019.835	1418.096	0.000	0.000	0.000
1490	6.20833	0.000	0.000	0.000	646.056	1020.266	1419.168	0.000	0.000	0.000
1491	6.21250	0.000	0.000	0.000	644.837	1020.152	1420.291	0.000	0.000	0.000
1492	6.21667	0.000	0.000	0.000	644.422	1021.929	1422.967	0.000	0.000	0.000
1493	6.22083	0.000	0.000	0.000	644.151	1023.322	1425.004	0.000	0.000	0.000
1494	6.22500	0.000	0.000	0.000	644.052	1024.307	1425.716	0.000	0.000	0.000
1495	6.22917	0.000	0.000	0.000	643.506	1024.887	1426.336	0.000	0.000	0.000
1496	6.23333	0.000	0.000	0.000	642.832	1025.205	1426.958	0.000	0.000	0.000
1497	6.23750	0.000	0.000	0.000	641.987	1025.339	1428.129	0.000	0.000	0.000
1498	6.24167	0.000	0.000	0.000	641.447	1025.905	1430.271	0.000	0.000	0.000
1499	6.24583	0.000	0.000	0.000	640.714	1026.594	1431.950	0.000	0.000	0.000
1500	6.25000	0.000	0.000	0.000	640.389	1027.031	1432.679	0.000	0.000	0.000
1501	6.25417	0.000	0.000	0.000	640.347	1027.892	1433.540	0.000	0.000	0.000
1502	6.25833	0.000	0.000	0.000	639.899	1028.518	1434.851	0.000	0.000	0.000
1503	6.26250	0.000	0.000	0.000	639.411	1028.749	1435.533	0.000	0.000	0.000
1504	6.26667	0.000	0.000	0.000	639.209	1029.865	1436.896	0.000	0.000	0.000
1505	6.27083	0.000	0.000	0.000	638.482	1030.223	1438.418	0.000	0.000	0.000
1506	6.27500	0.000	0.000	0.000	637.943	1030.905	1439.056	0.000	0.000	0.000
1507	6.27917	0.000	0.000	0.000	637.955	1030.791	1439.848	0.000	0.000	0.000
1508	6.28333	0.000	0.000	0.000	637.607	1031.168	1440.454	0.000	0.000	0.000
1509	6.28750	0.000	0.000	0.000	636.922	1030.739	1440.689	0.000	0.000	0.000
1510	6.29167	0.000	0.000	0.000	637.127	1031.858	1441.521	0.000	0.000	0.000
1511	6.29583	0.000	0.000	0.000	636.342	1031.751	1441.939	0.000	0.000	0.000
1512	6.30000	0.000	0.000	0.000	636.295	1032.590	1442.951	0.000	0.000	0.000
1513	6.30417	0.000	0.000	0.000	635.945	1033.189	1443.844	0.000	0.000	0.000
1514	6.30833	0.000	0.000	0.000	635.724	1033.753	1444.716	0.000	0.000	0.000
1515	6.31250	0.000	0.000	0.000	635.493	1034.385	1445.576	0.000	0.000	0.000
1516	6.31667	0.000	0.000	0.000	635.297	1035.069	1446.469	0.000	0.000	0.000
1517	6.32083	0.000	0.000	0.000	635.163	1035.224	1446.646	0.000	0.000	0.000
1518	6.32500	0.000	0.000	0.000	635.088	1035.652	1446.835	0.000	0.000	0.000
1519	6.32917	0.000	0.000	0.000	634.946	1035.895	1447.015	0.000	0.000	0.000
1520	6.33333	0.000	0.000	0.000	634.862	1036.131	1447.216	0.000	0.000	0.000
1521	6.33750	0.000	0.000	0.000	634.931	1036.431	1447.304	0.000	0.000	0.000
1522	6.34167	0.000	0.000	0.000	634.749	1036.898	1447.463	0.000	0.000	0.000
1523	6.34583	0.000	0.000	0.000	634.554	1036.823	1447.607	0.000	0.000	0.000
1524	6.35000	0.000	0.000	0.000	634.417	1037.061	1447.661	0.000	0.000	0.000
1525	6.35417	0.000	0.000	0.000	634.547	1037.265	1447.669	0.000	0.000	0.000
1526	6.35833	0.000	0.000	0.000	634.432	1037.408	1447.748	0.000	0.000	0.000
1527	6.36250	0.000	0.000	0.000	634.304	1037.285	1447.763	0.000	0.000	0.000
1528	6.36667	0.000	0.000	0.000	634.361	1037.451	1447.803	0.000	0.000	0.000
1529	6.37083	0.000	0.000	0.000	634.392	1037.696	1447.667	0.000	0.000	0.000
1530	6.37500	0.000	0.000	0.000	634.478	1037.835	1447.535	0.000	0.000	0.000
1531	6.37917	0.000	0.000	0.000	634.287	1037.718	1447.567	0.000	0.000	0.000
1532	6.38333	0.000	0.000	0.000	634.448	1037.880	1447.421	0.000	0.000	0.000
1533	6.38750	0.000	0.000	0.000	634.378	1037.908	1447.383	0.000	0.000	0.000
1534	6.39167	0.000	0.000	0.000	634.432	1037.990	1447.202	0.000	0.000	0.000
1535	6.39583	0.000	0.000	0.000	634.395	1037.745	1447.061	0.000	0.000	0.000
1536	6.40000	0.000	0.000	0.000	634.320	1037.803	1446.752	0.000	0.000	0.000
1537	6.40417	0.000	0.000	0.000	634.341	1037.825	1446.555	0.000	0.000	0.000
1538	6.40833	0.000	0.000	0.000	634.363	1037.824	1446.270	0.000	0.000	0.000
1539	6.41250	0.000	0.000	0.000	634.312	1037.772	1446.090	0.000	0.000	0.000
1540	6.41667	0.000	0.000	0.000	634.433	1037.504	1445.451	0.000	0.000	0.000
1541	6.42083	0.000	0.000	0.000	634.669	1037.237	1444.216	0.000	0.000	0.000
1542	6.42500	0.000	0.000	0.000	634.644	1037.083	1443.389	0.000	0.000	0.000
1543	6.42917	0.000	0.000	0.000	634.245	1036.121	1441.866	0.000	0.000	0.000
1544	6.43333	0.000	0.000	0.000	634.556	1036.002	1440.765	0.000	0.000	0.000
1545	6.43750	0.000	0.000	0.000	635.148	1036.765	1440.679	0.000	0.000	0.000
1546	6.44167	0.000	0.000	0.000	635.207	1036.780	1440.273	0.000	0.000	0.000
1547	6.44583	0.000	0.000	0.000	635.486	1036.740	1439.651	0.000	0.000	0.000
1548	6.45000	0.000	0.000	0.000	635.570	1036.754	1439.147	0.000	0.000	0.000
1549	6.45417	0.000	0.000	0.000	635.759	1036.770	1438.520	0.000	0.000	0.000
1550	6.45833	0.000	0.000	0.000	635.852	1036.648	1438.193	0.000	0.000	0.000
1551	6.46250	0.000	0.000	0.000	635.942	1036.419	1437.775	0.000	0.000	0.000
1552	6.46667	0.000	0.000	0.000	635.830	1035.794	1437.128	0.000	0.000	0.000
1553	6.47083	0.000	0.000	0.000	636.343	1035.826	1435.790	0.000	0.000	0.000
1554	6.47500	0.000	0.000	0.000	636.101	1034.851	1434.496	0.000	0.000	0.000
1555	6.47917	0.000	0.000	0.000	636.486	1034.625	1433.353	0.000	0.000	0.000
1556	6.48333	0.000	0.000	0.000	636.848	1034.217	1432.353	0.000	0.000	0.000
1557	6.48750	0.000	0.000	0.000	636.936	1034.004	1431.120	0.000	0.000	0.000
1558	6.49167	0.000	0.000	0.000	637.305	1033.427	1430.578	0.000	0.000	0.000
1559	6.49583	0.000	0.000	0.000	636.956	1033.585	1429.678	0.000	0.000	0.000
1560	6.50000	0.000	0.000	0.000	637.364	1033.216	1428.635	0.000	0.000	0.000
1561	6.50417	0.000	0.000	0.000	637.751	1032.693	1427.240	0.000	0.000	0.000
1562	6.50833	0.000	0.000	0.000	638.080	1032.122	1426.210	0.000	0.000	0.000
1563	6.51250	0.000	0.000	0.000	638.616	1032.130	1425.438	0.000	0.000	0.000
1564	6.51667	0.000	0.000	0.000	638.615	1031.858	1424.699	0.000	0.000	0.000
1565	6.52083	0.000	0.000	0.000	638.433	1030.461	1423.449	0.000	0.000	0.000
1566	6.52500	0.000	0.000	0.000	639.218	1030.658	1422.620	0.000	0.000	0.000
1567	6.52917	0.000	0.000	0.000	639.285	1029.606	1420.838	0.000	0.000	0.000
1568	6.53333	0.000	0.000	0.000	639.782	1029.188	1418.964	0.000	0.000	0.000
1569	6.53750	0.000	0.000	0.000	640.202	1028.734	1417.466	0.000	0.000	0.000
1570	6.54167	0.000	0.000	0.000	640.661	1028.437	1416.947	0.000	0.000	0.000
1571	6.54583	0.000	0.000	0.000	641.118	1028.113	1416.375	0.000	0.000	0.000
1572	6.55000	0.000	0.000	0.000	641.096	1027.616	1416.084	0.000	0.000	0.000
1573	6.55417	0.000	0.000	0.000	641.245	1026.036	1413.445	0.000	0.000	0.000
1574	6.55833	0.000	0.000	0.000	642.121	1025.565	1411.676	0.000	0.000	0.000
1575	6.56250	0.000	0.000	0.000	642.747	1025.752	1409.346	0.000	0.000	0.000
1576	6.56667	0.000	0.000	0.000	643.006	1025.329	1408.386	0.000	0.000	0.000
1577	6.57083	0.000	0.000	0.000	643.394	1024.821	1407.681	0.000	0.000	0.000
1578	6.57500	0.000	0.000	0.000	643.609	1023.648	1406.618	0.000	0.000	0.000
1579	6.57917	0.000	0.000	0.000	644.056	1022.867	1405.160	0.000	0.000	0.000
1580	6.58333	0.000	0.000	0.000	644.270	1021.387	1402.982	0.000	0.000	0.000
1581	6.58750	0.000	0.000	0.000	645.175	1021.591	1401.905	0.000	0.000	0.000
1582	6.59167	0.000	0.000	0.000	645.218	1020.696	1400.223	0.000	0.000	0.000
1583	6.59583	0.000	0.000	0.000	646.253	1020.004	1397.980	0.000	0.000	0.000
1584	6.60000	0.000	0.000	0.000	646.860	1019.083	1396.745	0.000	0.000	0.000
1585	6.60417	0.000	0.000	0.000	647.834	1019.056	1395.539	0.000	0.000	0.000
1586	6.60833	0.000	0.000	0.000	648.550	1018.590	1394.613	0.000	0.000	0.000
1587	6.61250	0.000	0.000	0.000	648.181	1017.565	1392.400	0.000	0.000	0.000
1588	6.61667	0.000	0.000	0.000	649.260	1016.814	1389.813	0.000	0.000	0.000
1589	6.62083	0.000	0.000	0.000	649.925	1015.755	1387.539	0.000	0.000	0.000
1590	6.62500	0.000	0.000	0.000	650.502	1015.552	1386.613	0.000	0.000	0.000
1591	6.62917	0.000	0.000	0.000	650.941	1014.693	1385.582	0.000	0.000	0.000
1592	6.63333	0.000	0.000	0.000	651.598	1013.518	1383.420	0.000	0.000	0.000
1593	6.63750	0.000	0.000	0.000	652.617	1013.319	1380.802	0.000	0.000	0.000
1594	6.64167	0.000	0.000	0.000	653.846	1013.296	1379.274	0.000	0.000	0.000
1595	6.64583	0.000	0.000	0.000	653.829	1011.854	1377.739	0.000	0.000	0.000
1596	6.65000	0.000	0.000	0.000	654.944	1011.159	1375.986	0.000	0.000	0.000
1597	6.65417	0.000	0.000	0.000	655.899	1010.166	1374.084	0.000	0.000	0.000
1598	6.65833	0.000	0.000	0.000	657.185	1010.355	1371.966	0.000	0.000	0.000
1599	6.66250	0.000	0.000	0.000	657.271	1009.097	1369.989	0.000	0.000	0.000
1600	6.66667	0.000	0.000	0.000	658.218	1008.380	1368.040	0.000	0.000	0.000
1601	6.67083	0.000	0.000	0.000	659.019	1007.390	1365.899	0.000	0.000	0.000
1602	6.67500	0.000	0.000	0.000	660.236	1007.164	1364.789	0.000	0.000	0.000
1603	6.67917	0.000	0.000	0.000	660.744	1006.079	1362.442	0.000	0.000	0.000
1604	6.68333	0.000	0.000	0.000	661.771	1005.276	1360.371	0.000	0.000	0.000
1605	6.68750	0.000	0.000	0.000	662.760	1004.431	1358.200	0.000	0.000	0.000
1606	6.69167	0.000	0.000	0.000	663.506	1003.050	1356.669	0.000	0.000	0.000
1607	6.69583	0.000	0.000	0.000	664.740	1001.868	1354.427	0.000	0.000	0.000
1608	6.70000	0.000	0.000	0.000	665.932	1001.199	1352.154	0.000	0.000	0.000
1609	6.70417	0.000	0.000	0.000	667.172	1001.043	1350.651	0.000	0.000	0.000
1610	6.70833	0.000	0.000	0.000	667.644	999.516	1349.023	0.000	0.000	0.000
1611	6.71250	0.000	0.000	0.000	668.701	998.472	1347.076	0.000	0.000	0.000
1612	6.71667	0.000	0.000	0.000	669.630	997.180	1344.349	0.000	0.000	0.000
1613	6.72083	0.000	0.000	0.000	670.322	996.494	1343.018	0.000	0.000	0.000
1614	6.72500	0.000	0.000	0.000	671.484	995.087	1340.518	0.000	0.000	0.000
1615	6.72917	0.000	0.000	0.000	672.822	994.705	1339.282	0.000	0.000	0.000
1616	6.73333	0.000	0.000	0.000	674.350	994.520	1337.709	0.000	0.000	0.000
1617	6.73750	0.000	0.000	0.000	675.245	992.248	1335.264	0.000	0.000	0.000
1618	6.74167	0.000	0.000	0.000	676.084	991.177	1333.133	0.000	0.000	0.000
1619	6.74583	0.000	0.000	0.000	677.205	990.022	1331.730	0.000	0.000	0.000
1620	6.75000	0.000	0.000	0.000	678.708	988.989	1330.316	0.000	0.000	0.000
1621	6.75417	0.000	0.000	0.000	680.082	987.711	1328.201	0.000	0.000	0.000
1622	6.75833	0.000	0.000	0.000	681.062	986.878	1326.446	0.000	0.000	0.000
1623	6.76250	0.000	0.000	0.000	681.570	985.672	1323.791	0.000	0.000	0.000
1624	6.76667	0.000	0.000	0.000	682.761	984.092	1322.508	0.000	0.000	0.000
1625	6.77083	0.000	0.000	0.000	684.533	982.536	1321.009	0.000	0.000	0.000
1626	6.77500	0.000	0.000	0.000	686.135	980.923	1319.886	0.000	0.000	0.000
1627	6.77917	0.000	0.000	0.000	687.417	980.179	1317.186	0.000	0.000	0.000
1628	6.78333	0.000	0.000	0.000	688.740	978.997	1315.070	0.000	0.000	0.000
1629	6.78750	0.000	0.000	0.000	689.999	977.492	1313.299	0.000	0.000	0.000
1630	6.79167	0.000	0.000	0.000	691.832	975.677	1310.890	0.000	0.000	0.000
1631	6.79583	0.000	0.000	0.000	693.604	973.871	1309.587	0.000	0.000	0.000
1632	6.80000	0.000	0.000	0.000	695.440	972.349	1307.954	0.000	0.000	0.000
1633	6.80417	0.000	0.000	0.000	696.910	970.867	1306.915	0.000	0.000	0.000
1634	6.80833	0.000	0.000	0.000	698.850	969.209	1305.530	0.000	0.000	0.000
1635	6.81250	0.000	0.000	0.000	700.711	967.241	1303.259	0.000	0.000	0.000
1636	6.81667	0.000	0.000	0.000	701.257	967.030	1301.022	0.000	0.000	0.000
1637	6.82083	0.000	0.000	0.000	702.164	965.737	1299.053	0.000	0.000	0.000
1638	6.82500	0.000	0.000	0.000	704.191	964.401	1297.700	0.000	0.000	0.000
1639	6.82917	0.000	0.000	0.000	705.966	962.470	1296.359	0.000	0.000	0.000
1640	6.83333	0.000	0.000	0.000	707.802	961.003	1295.464	0.000	0.000	0.000
1641	6.83750	0.000	0.000	0.000	709.412	959.246	1294.505	0.000	0.000	0.000
1642	6.84167	0.000	0.000	0.000	711.429	957.522	1292.965	0.000	0.000	0.000
1643	6.84583	0.000	0.000	0.000	713.145	956.033	1290.784	0.000	0.000	0.000
1644	6.85000	0.000	0.000	0.000	714.709	954.484	1289.299	0.000	0.000	0.000
1645	6.85417	0.000	0.000	0.000	715.513	953.089	1287.870	0.000	0.000	0.000
1646	6.85833	0.000	0.000	0.000	717.272	951.858	1286.646	0.000	0.000	0.000
1647	6.86250	0.000	0.000	0.000	719.428	950.034	1284.807	0.000	0.000	0.000
1648	6.86667	0.000	0.000	0.000	721.152	948.374	1284.151	0.000	0.000	0.000
1649	6.87083	0.000	0.000	0.000	723.199	946.500	1283.311	0.000	0.000	0.000
1650	6.87500	0.000	0.000	0.000	725.121	944.901	1282.367	0.000	0.000	0.000
1651	6.87917	0.000	0.000	0.000	727.998	942.549	1280.003	0.000	0.000	0.000
1652	6.88333	0.000	0.000	0.000	729.024	941.328	1278.730	0.000	0.000	0.000
1653	6.88750	0.000	0.000	0.000	731.141	939.612	1277.980	0.000	0.000	0.000
1654	6.89167	0.000	0.000	0.000	732.819	938.035	1277.214	0.000	0.000	0.000
1655	6.89583	0.000	0.000	0.000	735.545	936.025	1275.841	0.000	0.000	0.000
1656	6.90000	0.000	0.000	0.000	737.465	934.116	1275.047	0.000	0.000	0.000
1657	6.90417	0.000	0.000	0.000	739.663	932.175	1274.421	0.000	0.000	0.000
1658	6.90833	0.000	0.000	0.000	741.249	930.683	1273.844	0.000	0.000	0.000
1659	6.91250	0.000	0.000	0.000	744.143	927.645	1272.847	0.000	0.000	0.000
1660	6.91667	0.000	0.000	0.000	746.789	925.583	1271.683	0.000	0.000	0.000
1661	6.92083	0.000	0.000	0.000	748.778	923.601	1270.895	0.000	0.000	0.000
1662	6.92500	0.000	0.000	0.000	749.376	922.360	1269.749	0.000	0.000	0.000
1663	6.92917	0.000	0.000	0.000	751.366	920.701	1269.273	0.000	0.000	0.000
1664	6.93333	0.000	0.000	0.000	754.020	918.606	1267.393	0.000	0.000	0.000
1665	6.93750	0.000	0.000	0.000	756.436	916.721	1266.831	0.000	0.000	0.000
1666	6.94167	0.000	0.000	0.000	758.436	914.948	1266.366	0.000	0.000	0.000
1667	6.94583	0.000	0.000	0.000	760.227	913.422	1266.389	0.000	0.000	0.000
1668	6.95000	0.000	0.000	0.000	761.805	911.769	1266.305	0.000	0.000	0.000
1669	6.95417	0.000	0.000	0.000	763.547	910.027	1266.092	0.000	0.000	0.000
1670	6.95833	0.000	0.000	0.000	765.831	908.462	1264.802	0.000	0.000	0.000
1671	6.96250	0.000	0.000	0.000	768.337	907.014	1263.502	0.000	0.000	0.000
1672	6.96667	0.000	0.000	0.000	770.373	905.292	1263.164	0.000	0.000	0.000
1673	6.97083	0.000	0.000	0.000	772.330	903.732	1262.651	0.000	0.000	0.000
1674	6.97500	0.000	0.000	0.000	773.807	902.166	1262.685	0.000	0.000	0.000
1675	6.97917	0.000	0.000	0.000	775.485	900.541	1262.658	0.000	0.000	0.000
1676	6.98333	0.000	0.000	0.000	777.039	898.948	1262.459	0.000	0.000	0.000
1677	6.98750	0.000	0.000	0.000	779.025	897.188	1261.885	0.000	0.000	0.000
1678	6.99167	0.000	0.000	0.000	781.450	895.589	1261.475	0.000	0.000	0.000
1679	6.99583	0.000	0.000	0.000	783.666	893.338	1261.523	0.000	0.000	0.000
1680	7.00000	0.000	0.000	0.000	785.606	891.761	1261.035	0.000	0.000	0.000
1681	7.00417	0.000	0.000	0.000	787.326	890.251	1260.586	0.000	0.000	0.000
1682	7.00833	0.000	0.000	0.000	788.591	888.708	1259.991	0.000	0.000	0.000
1683	7.01250	0.000	0.000	0.000	790.135	887.125	1259.585	0.000	0.000	0.000
1684	7.01667	0.000	0.000	0.000	791.981	885.359	1259.068	0.000	0.000	0.000
1685	7.02083	0.000	0.000	0.000	794.369	883.828	1258.113	0.000	0.000	0.000
1686	7.02500	0.000	0.000	0.000	796.349	882.215	1257.746	0.000	0.000	0.000
1687	7.02917	0.000	0.000	0.000	798.271	880.543	1257.861	0.000	0.000	0.000
1688	7.03333	0.000	0.000	0.000	799.697	878.691	1257.784	0.000	0.000	0.000
1689	7.03750	0.000	0.000	0.000	801.681	877.170	1258.162	0.000	0.000	0.000
1690	7.04167	0.000	0.000	0.000	803.593	875.608	1258.569	0.000	0.000	0.000
1691	7.04583	0.000	0.000	0.000	805.414	873.859	1258.925	0.000	0.000	0.000
1692	7.05000	0.000	0.000	0.000	807.520	872.152	1259.501	0.000	0.000	0.000
1693	7.05417	0.000	0.000	0.000	809.500	870.341	1259.833	0.000	0.000	0.000
1694	7.05833	0.000	0.000	0.000	811.550	867.826	1260.726	0.000	0.000	0.000
1695	7.06250	0.000	0.000	0.000	813.222	866.124	1260.858	0.000	0.000	0.000
1696	7.06667	0.000	0.000	0.000	815.222	864.557	1260.927	0.000	0.000	0.000
1697	7.07083	0.000	0.000	0.000	818.249	862.721	1261.170	0.000	0.000	0.000
1698	7.07500	0.000	0.000	0.000	820.172	861.212	1261.665	0.000	0.000	0.000
1699	7.07917	0.000	0.000	0.000	821.943	859.365	1261.577	0.000	0.000	0.000
1700	7.08333	0.000	0.000	0.000	823.817	858.010	1261.935	0.000	0.000	0.000
1701	7.08750	0.000	0.000	0.000	825.871	856.339	1262.281	0.000	0.000	0.000
1702	7.09167	0.000	0.000	0.000	827.413	854.716	1262.662	0.000	0.000	0.000
1703	7.09583	0.000	0.000	0.000	829.305	853.102	1263.041	0.000	0.000	0.000
1704	7.10000	0.000	0.000	0.000	831.001	851.518	1263.365	0.000	0.000	0.000
1705	7.10417	0.000	0.000	0.000	832.726	849.912	1263.729	0.000	0.000	0.000
1706	7.10833	0.000	0.000	0.000	834.905	848.224	1264.376	0.000	0.000	0.000
1707	7.11250	0.000	0.000	0.000	837.112	846.601	1265.197	0.000	0.000	0.000
1708	7.11667	0.000	0.000	0.000	838.911	844.688	1265.690	0.000	0.000	0.000
1709	7.12083	0.000	0.000	0.000	840.707	843.493	1266.094	0.000	0.000	0.000
1710	7.12500	0.000	0.000	0.000	842.627	841.736	1266.588	0.000	0.000	0.000
1711	7.12917	0.000	0.000	0.000	844.352	840.302	1266.912	0.000	0.000	0.000
1712	7.13333	0.000	0.000	0.000	846.031	838.586	1267.390	0.000	0.000	0.000
1713	7.13750	0.000	0.000	0.000	847.739	837.179	1267.737	0.000	0.000	0.000
1714	7.14167	0.000	0.000	0.000	849.705	835.636	1268.202	0.000	0.000	0.000
1715	7.14583	0.000	0.000	0.000	851.280	834.161	1268.708	0.000	0.000	0.000
1716	7.15000	0.000	0.000	0.000	852.865	832.334	1269.070	0.000	0.000	0.000
1717	7.15417	0.000	0.000	0.000	854.673	831.139	1269.199	0.000	0.000	0.000
1718	7.15833	0.000	0.000	0.000	856.591	829.756	1269.979	0.000	0.000	0.000
1719	7.16250	0.000	0.000	0.000	859.186	828.095	1270.798	0.000	0.000	0.000
1720	7.16667	0.000	0.000	0.000	860.695	826.851	1271.135	0.000	0.000	0.000
1721	7.17083	0.000	0.000	0.000	862.265	825.334	1271.451	0.000	0.000	0.000
1722	7.17500	0.000	0.000	0.000	864.075	823.864	1271.957	0.000	0.000	0.000
1723	7.17917	0.000	0.000	0.000	866.111	823.316	1272.133	0.000	0.000	0.000
1724	7.18333	0.000	0.000	0.000	867.787	822.105	1272.748	0.000	0.000	0.000
1725	7.18750	0.000	0.000	0.000	869.125	820.599	1273.180	0.000	0.000	0.000
1726	7.19167	0.000	0.000	0.000	871.016	819.537	1273.394	0.000	0.000	0.000
1727	7.19583	0.000	0.000	0.000	872.521	818.144	1273.889	0.000	0.000	0.000
1728	7.20000	0.000	0.000	0.000	874.101	816.805	1274.452	0.000	0.000	0.000
1729	7.20417	0.000	0.000	0.000	875.812	815.517	1274.964	0.000	0.000	0.000
1730	7.20833	0.000	0.000	0.000	877.983	814.258	1275.836	0.000	0.000	0.000
1731	7.21250	0.000	0.000	0.000	879.568	812.879	1276.428	0.000	0.000	0.000
1732	7.21667	0.000	0.000	0.000	881.211	811.548	1277.061	0.000	0.000	0.000
1733	7.22083	0.000	0.000	0.000	882.457	810.094	1277.161	0.000	0.000	0.000
1734	7.22500	0.000	0.000	0.000	884.350	808.925	1277.765	0.000	0.000	0.000
1735	7.22917	0.000	0.000	0.000	885.733	807.708	1278.181	0.000	0.000	0.000
1736	7.23333	0.000	0.000	0.000	887.035	806.352	1279.139	0.000	0.000	0.000
1737	7.23750	0.000	0.000	0.000	888.547	804.835	1279.798	0.000	0.000	0.000
1738	7.24167	0.000	0.000	0.000	890.010	803.561	1280.349	0.000	0.000	0.000
1739	7.24583	0.000	0.000	0.000	891.700	802.169	1281.261	0.000	0.000	0.000
1740	7.25000	0.000	0.000	0.000	893.898	800.824	1282.564	0.000	0.000	0.000
1741	7.25417	0.000	0.000	0.000	896.073	799.017	1283.753	0.000	0.000	0.000
1742	7.25833	0.000	0.000	0.000	897.468	798.075	1284.673	0.000	0.000	0.000
1743	7.26250	0.000	0.000	0.000	898.515	796.781	1285.951	0.000	0.000	0.000
1744	7.26667	0.000	0.000	0.000	899.876	795.196	1286.777	0.000	0.000	0.000
1745	7.27083	0.000	0.000	0.000	901.280	793.751	1288.040	0.000	0.000	0.000
1746	7.27500	0.000	0.000	0.000	902.091	793.564	1288.072	0.000	0.000	0.000
1747	7.27917	0.000	0.000	0.000	903.270	792.264	1289.024	0.000	0.000	0.000
1748	7.28333	0.000	0.000	0.000	904.234	790.889	1289.480	0.000	0.000	0.000
1749	7.28750	0.000	0.000	0.000	905.445	789.914	1290.450	0.000	0.000	0.000
1750	7.29167	0.000	0.000	0.000	907.107	788.723	1291.586	0.000	0.000	0.000
1751	7.29583	0.000	0.000	0.000	908.693	787.137	1292.207	0.000	0.000	0.000
1752	7.30000	0.000	0.000	0.000	909.772	785.986	1292.622	0.000	0.000	0.000
1753	7.30417	0.000	0.000	0.000	911.026	784.764	1293.667	0.000	0.000	0.000
1754	7.30833	0.000	0.000	0.000	913.048	783.164	1295.207	0.000	0.000	0.000
1755	7.31250	0.000	0.000	0.000	914.070	781.665	1296.242	0.000	0.000	0.000
1756	7.31667	0.000	0.000	0.000	915.065	780.731	1297.152	0.000	0.000	0.000
1757	7.32083	0.000	0.000	0.000	916.337	779.300	1298.245	0.000	0.000	0.000
1758	7.32500	0.000	0.000	0.000	917.332	777.288	1299.645	0.000	0.000	0.000
1759	7.32917	0.000	0.000	0.000	918.565	776.751	1299.968	0.000	0.000	0.000
1760	7.33333	0.000	0.000	0.000	919.693	775.575	1300.513	0.000	0.000	0.000
1761	7.33750	0.000	0.000	0.000	920.775	774.240	1301.013	0.000	0.000	0.000
1762	7.34167	0.000	0.000	0.000	921.798	773.113	1301.526	0.000	0.000	0.000
1763	7.34583	0.000	0.000	0.000	922.727	772.171	1301.892	0.000	0.000	0.000
1764	7.35000	0.000	0.000	0.000	923.666	770.606	1302.849	0.000	0.000	0.000
1765	7.35417	0.000	0.000	0.000	924.113	769.174	1303.683	0.000	0.000	0.000
1766	7.35833	0.000	0.000	0.000	925.634	768.452	1305.798	0.000	0.000	0.000
1767	7.36250	0.000	0.000	0.000	926.064	766.929	1308.721	0.000	0.000	0.000
1768	7.36667	0.000	0.000	0.000	927.180	766.357	1309.282	0.000	0.000	0.000
1769	7.37083	0.000	0.000	0.000	928.704	765.186	1310.629	0.000	0.000	0.000
1770	7.37500	0.000	0.000	0.000	929.613	764.459	1310.929	0.000	0.000	0.000
1771	7.37917	0.000	0.000	0.000	930.552	763.549	1311.470	0.000	0.000	0.000
1772	7.38333	0.000	0.000	0.000	931.498	762.414	1312.030	0.000	0.000	0.000
1773	7.38750	0.000	0.000	0.000	932.228	761.473	1312.324	0.000	0.000	0.000
1774	7.39167	0.000	0.000	0.000	932.613	761.244	1312.412	0.000	0.000	0.000
1775	7.39583	0.000	0.000	0.000	933.242	760.283	1313.048	0.000	0.000	0.000
1776	7.40000	0.000	0.000	0.000	933.667	759.289	1313.481	0.000	0.000	0.000
1777	7.40417	0.000	0.000	0.000	934.137	758.543	1313.908	0.000	0.000	0.000
1778	7.40833	0.000	0.000	0.000	936.270	756.962	1315.903	0.000	0.000	0.000
1779	7.41250	0.000	0.000	0.000	938.119	755.144	1317.391	0.000	0.000	0.000
1780	7.41667	0.000	0.000	0.000	937.913	754.613	1318.733	0.000	0.000	0.000
