NO_OF_FRAMES	519
NO_OF_CAMERAS	8
NO_OF_MARKERS	19
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-03-21, 16:32:58	451699.34750673
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005	New 0006	New 0007	New 0008	New 0009	New 0010	New 0011	New 0012	New 0013	New 0014	New 0015	New 0016	New 0017	New 0018
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	New 0006 X	New 0006 Y	New 0006 Z	New 0007 X	New 0007 Y	New 0007 Z	New 0008 X	New 0008 Y	New 0008 Z	New 0009 X	New 0009 Y	New 0009 Z	New 0010 X	New 0010 Y	New 0010 Z	New 0011 X	New 0011 Y	New 0011 Z	New 0012 X	New 0012 Y	New 0012 Z	New 0013 X	New 0013 Y	New 0013 Z	New 0014 X	New 0014 Y	New 0014 Z	New 0015 X	New 0015 Y	New 0015 Z	New 0016 X	New 0016 Y	New 0016 Z	New 0017 X	New 0017 Y	New 0017 Z	New 0018 X	New 0018 Y	New 0018 Z	
1083	4.51250	467.454	7.316	972.879	439.660	27.380	852.908	472.789	438.631	780.024	546.055	1332.727	605.746	607.123	1013.326	478.880	470.930	1568.087	642.010	349.170	1368.432	549.060	349.869	889.075	470.647	96.224	781.310	646.589	73.902	1004.507	550.184	165.844	1324.553	629.878	614.652	780.142	468.232	348.379	1153.641	494.831	171.129	794.070	551.888	517.258	787.795	587.484	285.321	1601.260	670.251	206.071	429.112	471.110	258.873	99.257	224.796	232.578	-11.414	283.218
1084	4.51667	466.037	2.438	976.162	438.387	28.204	855.751	472.409	437.219	787.585	547.214	1332.359	612.217	607.482	1012.566	485.968	471.754	1567.500	648.432	350.473	1368.082	555.233	350.142	888.521	477.540	96.353	780.826	651.981	74.538	1004.377	556.307	167.339	1324.276	636.046	614.639	779.860	476.602	349.095	1152.778	501.432	171.759	793.343	559.506	517.765	787.627	595.340	286.061	1600.872	676.421	204.902	428.293	480.318	256.407	104.498	228.956	232.665	-10.869	283.930
1085	4.52083	465.455	-1.629	979.069	438.758	31.477	858.999	472.577	435.863	794.877	548.271	1332.062	618.678	608.210	1011.604	493.450	473.148	1567.869	654.329	351.474	1367.891	561.467	350.862	888.143	484.731	96.254	780.792	656.976	75.272	1004.066	562.563	168.133	1324.417	642.621	614.699	778.489	485.037	350.217	1151.844	508.722	172.355	792.742	566.909	518.632	786.911	603.594	286.863	1600.463	682.799	203.174	428.560	489.584	255.926	106.376	232.721	232.932	-9.962	284.900
1086	4.52500	466.094	-3.806	980.994	439.553	30.464	863.513	473.337	434.667	802.012	549.517	1332.032	624.606	608.626	1010.796	500.859	473.910	1567.497	661.250	352.858	1367.672	567.962	351.144	888.301	491.940	96.107	780.518	661.987	75.772	1003.982	568.003	169.060	1324.276	649.008	614.554	777.902	493.434	351.312	1151.781	515.001	173.330	792.374	574.609	519.367	787.470	611.857	287.959	1600.595	689.227	201.435	427.389	499.784	255.696	109.547	236.787	233.164	-10.156	285.340
1087	4.52917	468.334	-3.015	981.335	441.098	30.647	867.944	474.182	435.230	808.721	550.693	1331.794	631.066	609.569	1010.181	508.082	474.859	1567.348	667.461	353.751	1368.260	575.162	352.039	887.579	499.342	96.079	779.704	667.508	76.802	1004.943	574.308	169.956	1324.760	655.885	614.053	777.217	501.555	352.721	1152.406	521.733	173.877	792.001	582.286	519.881	787.888	619.457	288.930	1600.496	695.475	200.357	426.636	509.486	254.097	115.773	241.775	232.163	-5.637	287.674
1088	4.53333	469.477	-2.847	982.436	442.200	30.288	871.968	474.707	435.386	815.926	551.663	1331.413	637.760	610.044	1008.996	515.780	475.746	1567.951	674.282	354.884	1368.425	581.856	352.726	888.138	505.903	95.797	780.017	672.642	77.672	1005.467	580.824	171.027	1325.240	662.305	614.792	775.896	510.880	354.183	1152.786	529.111	174.103	792.494	590.120	520.018	787.138	626.927	289.934	1600.709	701.642	199.032	425.488	519.495	254.230	116.680	246.480	232.205	-4.476	289.130
1089	4.53750	469.447	-5.523	983.883	442.803	29.537	875.240	475.239	438.359	823.186	552.669	1331.465	644.011	610.384	1008.566	523.333	476.925	1568.501	680.886	356.468	1368.718	587.920	352.813	887.999	513.067	96.019	779.816	677.487	78.631	1005.846	587.103	171.784	1325.751	668.533	614.653	775.647	519.224	354.885	1153.076	535.849	173.974	792.590	598.032	519.898	787.101	633.883	290.766	1600.924	707.562	197.358	423.723	530.171	251.844	122.525	253.132	232.590	-3.539	290.507
1090	4.54167	468.739	-9.646	985.440	443.138	29.166	876.932	475.650	439.116	831.017	553.904	1331.514	650.321	610.782	1007.775	530.972	477.753	1569.072	687.433	357.614	1368.749	594.369	353.330	887.988	520.121	96.023	779.818	682.319	79.436	1006.248	593.299	172.896	1326.547	674.785	614.390	774.945	528.410	355.745	1153.050	542.527	174.340	792.457	606.144	520.054	787.511	640.740	291.714	1601.087	713.388	195.834	422.863	540.770	251.864	125.013	259.291	232.872	-3.005	291.951
1091	4.54583	467.847	-13.820	986.869	442.990	28.781	877.497	474.678	440.138	840.504	555.034	1331.417	656.935	611.710	1007.128	538.864	478.995	1569.450	693.956	358.796	1368.924	600.551	353.683	888.095	527.279	96.098	779.728	687.299	80.475	1006.819	599.480	173.874	1327.270	681.017	614.564	775.267	537.257	356.766	1153.535	548.980	174.976	792.523	613.949	520.006	789.396	647.601	292.845	1601.981	720.018	194.454	421.541	551.645	250.685	128.363	266.362	233.397	-2.457	293.422
1092	4.55000	467.267	-16.649	987.935	442.492	28.656	877.728	476.435	441.280	848.191	556.058	1332.010	663.959	612.278	1006.980	546.673	479.732	1569.421	700.414	360.031	1369.013	607.219	353.727	887.799	534.588	96.176	780.367	692.195	81.582	1007.325	605.496	175.088	1327.955	686.692	614.537	775.101	546.336	357.254	1154.353	556.411	176.057	792.219	621.851	520.867	789.757	654.560	293.700	1602.727	726.507	192.163	422.193	563.309	249.916	132.658	274.213	233.920	-1.375	295.235
1093	4.55417	467.493	-16.737	988.401	441.990	28.554	877.969	476.887	442.615	857.081	556.658	1332.052	671.058	612.962	1006.781	554.542	480.847	1570.492	707.709	360.973	1368.991	613.530	353.232	887.823	540.940	96.449	781.125	696.838	82.813	1008.881	611.753	176.033	1328.849	692.876	615.003	774.432	555.990	357.550	1154.678	563.124	177.019	791.457	629.621	521.651	790.468	661.445	294.506	1602.803	732.986	190.874	421.730	574.666	249.786	133.823	281.909	234.452	-0.253	297.381
1094	4.55833	467.729	-16.753	988.579	441.649	28.440	878.698	476.942	442.787	864.675	557.549	1332.503	677.783	613.913	1007.204	562.263	481.557	1571.261	713.797	362.418	1369.312	619.768	353.991	887.713	548.415	96.457	781.116	701.156	83.188	1009.958	616.956	177.064	1329.268	698.921	615.038	773.916	564.904	358.436	1154.021	569.435	177.522	790.855	637.399	522.112	790.879	668.317	295.481	1603.093	739.274	189.557	420.460	586.455	247.718	138.884	290.646	233.574	3.514	300.816
1095	4.56250	467.787	-16.752	989.078	441.568	28.353	880.084	477.525	443.102	871.911	558.728	1332.562	684.479	614.529	1007.312	570.242	482.824	1572.634	720.719	363.195	1369.722	625.911	354.138	888.297	555.619	96.287	781.640	706.301	83.915	1010.408	622.976	178.376	1329.648	705.194	615.190	773.179	574.203	359.203	1154.210	576.198	178.097	789.864	645.255	522.464	790.942	674.813	296.311	1603.120	745.482	188.812	419.365	597.485	247.859	139.966	298.673	233.594	5.555	304.028
1096	4.56667	467.918	-16.756	989.563	441.741	28.975	882.127	477.487	442.185	879.541	559.599	1332.915	691.238	615.429	1007.070	578.305	483.427	1573.006	726.677	363.984	1370.017	632.340	354.551	888.690	562.635	96.116	781.756	711.075	84.855	1011.248	628.974	179.269	1330.271	711.293	615.813	771.655	583.945	359.951	1154.096	582.790	178.544	789.434	653.574	522.449	791.686	681.088	297.175	1603.040	751.495	187.667	418.045	609.395	246.472	143.459	308.030	234.106	6.964	307.383
1097	4.57083	468.094	-16.763	990.152	441.935	29.047	883.670	479.184	442.714	884.925	560.478	1333.217	697.902	616.155	1007.044	586.392	484.084	1573.759	733.295	364.852	1370.589	638.355	354.680	888.869	569.377	96.065	782.453	716.125	85.630	1012.938	635.095	179.934	1330.962	717.314	615.712	772.183	593.129	360.746	1155.036	589.378	178.664	789.494	661.426	523.261	791.080	687.984	298.010	1603.001	757.492	186.703	417.071	621.310	245.934	147.007	316.292	234.174	9.994	311.267
1098	4.57500	467.818	-16.739	990.294	441.804	28.950	884.696	480.282	442.660	890.723	561.269	1333.556	704.489	617.034	1007.413	594.286	485.556	1574.365	738.667	365.854	1370.558	644.630	354.901	888.575	575.947	95.549	783.264	720.704	86.291	1014.678	641.486	180.674	1331.835	723.532	615.776	772.488	603.063	361.295	1155.503	595.439	178.498	789.899	668.896	523.915	790.295	694.518	298.616	1603.034	763.726	186.067	415.377	633.383	245.745	148.833	325.476	233.105	15.264	316.957
1099	4.57917	468.066	-16.760	990.270	441.801	28.726	884.838	480.440	442.409	896.116	562.044	1334.054	711.336	617.567	1006.856	602.421	486.248	1574.108	744.952	366.553	1370.890	650.857	355.185	889.096	582.422	95.709	784.226	725.212	87.185	1015.045	646.963	181.608	1332.824	729.779	616.167	773.339	613.540	362.056	1155.602	601.872	178.237	791.499	676.396	525.063	790.212	702.759	299.144	1603.845	770.216	185.369	413.707	644.917	244.798	152.911	334.244	233.528	17.347	322.063
1100	4.58333	468.045	-16.758	990.359	441.299	28.345	884.979	481.350	442.399	901.592	562.712	1334.264	718.184	618.425	1006.366	610.694	486.735	1574.465	751.674	367.172	1371.657	657.648	355.308	889.668	588.843	95.808	784.866	730.118	87.790	1015.989	652.204	182.227	1333.679	735.589	616.489	774.017	623.072	362.834	1157.397	608.726	178.627	790.941	683.756	525.529	791.745	707.727	300.010	1604.189	776.460	184.834	412.944	657.130	244.709	156.395	343.364	233.216	23.006	329.120
1101	4.58750	468.105	-16.760	990.544	441.378	28.325	884.864	482.138	442.686	906.343	563.376	1334.022	725.453	619.256	1005.790	618.804	487.524	1574.547	758.316	367.910	1372.346	663.749	354.999	889.658	594.680	95.647	785.384	735.078	88.129	1016.236	657.737	182.738	1334.595	741.818	617.101	773.200	633.306	363.570	1157.195	615.259	179.703	790.126	691.059	525.429	793.072	713.716	300.899	1605.077	783.006	184.064	413.018	669.493	244.309	160.562	352.727	233.920	27.335	335.905
1102	4.59167	468.207	-16.769	990.550	441.088	28.953	884.786	482.831	443.657	911.222	564.011	1334.475	732.303	620.257	1006.049	627.107	488.174	1575.090	764.508	368.665	1372.473	670.298	355.942	889.944	601.333	95.814	785.774	739.759	88.868	1017.685	663.239	183.513	1335.231	747.740	616.782	772.958	642.953	364.106	1156.771	621.470	179.994	789.192	698.112	526.574	794.890	721.995	301.649	1605.650	788.622	183.960	411.769	681.867	244.575	164.966	362.659	232.808	33.566	344.154
1103	4.59583	468.084	-16.758	990.633	440.894	29.338	885.192	481.950	442.788	917.881	564.745	1334.809	738.817	621.068	1005.898	635.354	488.969	1575.751	770.909	369.946	1372.584	676.481	356.213	890.960	607.703	95.875	786.584	744.523	89.687	1018.982	668.888	184.244	1335.731	753.732	617.204	772.291	653.242	364.681	1157.211	627.586	180.858	787.682	705.556	527.045	795.029	728.000	302.323	1606.499	794.632	183.505	410.654	694.690	245.223	168.033	372.010	232.413	37.928	352.344
1104	4.60000	468.223	-16.770	990.631	440.826	30.035	885.291	481.997	442.717	921.935	565.338	1335.221	745.492	621.517	1005.902	643.626	489.752	1575.646	777.297	371.030	1373.400	683.093	356.997	891.850	613.807	95.941	787.180	748.961	90.151	1019.859	674.417	185.077	1336.232	759.808	617.918	771.972	663.982	365.584	1156.922	634.002	181.848	786.863	712.547	527.726	795.302	733.998	303.096	1607.547	800.772	183.235	408.464	707.325	245.822	174.116	382.386	232.008	42.706	361.433
1105	4.60417	468.222	-16.770	990.630	440.874	30.009	885.612	482.416	442.089	926.280	565.578	1335.284	752.213	623.023	1005.553	651.905	490.272	1575.628	783.181	371.915	1373.938	689.557	357.949	892.607	620.553	96.013	787.946	753.511	90.520	1020.870	679.704	185.522	1337.261	765.918	618.319	771.961	674.160	366.476	1156.733	640.386	182.758	786.191	719.368	528.066	795.621	739.779	303.771	1608.357	807.318	183.273	406.889	719.790	246.734	176.100	392.490	231.010	47.541	371.312
1106	4.60833	468.222	-16.771	990.630	440.620	30.238	885.895	482.917	441.751	929.949	566.053	1335.966	758.893	623.635	1005.468	660.235	490.877	1575.927	789.770	372.846	1374.787	695.717	358.229	893.064	626.739	95.956	788.934	758.027	91.322	1021.246	684.635	185.545	1338.144	772.119	618.910	770.536	684.629	367.267	1157.808	646.453	184.214	785.977	726.074	528.697	796.981	746.867	304.449	1608.860	813.216	182.765	407.703	732.610	246.673	181.422	404.089	230.757	50.861	381.758
1107	4.61250	468.236	-16.773	990.569	440.701	29.876	885.970	483.379	441.131	933.347	566.466	1336.678	766.095	624.307	1005.230	668.648	491.659	1576.492	795.834	373.596	1376.005	701.943	358.793	892.959	632.467	96.232	789.461	762.752	92.018	1021.961	689.604	186.125	1338.506	777.978	618.918	772.260	694.715	367.822	1159.815	652.976	184.824	786.694	732.830	528.942	798.751	753.042	304.950	1609.390	819.086	182.602	408.666	745.499	248.428	182.611	414.551	229.780	54.961	392.622
1108	4.61667	468.192	-16.769	990.606	440.590	30.400	886.005	483.724	440.517	937.130	566.885	1337.295	773.047	625.167	1004.975	676.654	492.193	1576.904	801.972	373.999	1377.007	708.336	358.826	893.080	638.365	96.225	790.225	767.563	92.309	1023.229	694.963	186.638	1339.268	784.117	619.126	772.574	705.176	367.756	1162.446	658.878	185.584	788.088	739.464	530.113	800.171	760.794	305.636	1610.042	825.199	182.865	408.143	758.083	248.032	189.055	426.659	229.140	59.886	403.822
1109	4.62083	468.133	-16.766	990.561	440.539	30.374	886.049	484.055	440.187	939.805	566.904	1338.062	780.267	626.317	1004.694	685.327	492.644	1578.440	808.674	373.905	1378.854	714.428	360.421	893.757	644.975	96.531	790.541	772.238	92.561	1023.736	700.198	186.812	1340.009	790.148	619.201	773.162	715.866	368.430	1163.851	665.149	185.693	789.283	746.178	530.608	801.002	766.895	306.271	1610.933	831.158	182.623	408.148	770.562	249.789	190.969	437.481	228.647	62.636	414.717
1110	4.62500	468.133	-16.766	990.561	440.473	30.512	886.185	484.306	439.646	943.119	567.373	1338.448	786.773	626.928	1004.218	693.633	492.769	1580.794	814.484	374.152	1379.864	720.620	361.020	895.234	651.736	96.571	791.655	776.846	93.155	1024.503	705.252	187.106	1340.759	795.931	619.741	773.911	726.338	369.422	1164.528	671.343	186.332	789.406	752.014	530.862	801.297	771.586	306.678	1613.035	838.101	182.985	409.179	782.506	249.589	194.576	449.965	227.918	67.066	427.308
1111	4.62917	468.250	-16.775	990.648	440.438	30.549	886.440	484.868	439.347	945.365	567.792	1338.785	793.077	627.621	1004.608	702.107	493.057	1582.076	820.649	374.718	1380.600	726.892	361.451	896.135	657.754	96.609	792.564	781.354	93.476	1025.679	710.644	187.498	1341.511	801.700	619.531	773.017	735.726	370.484	1164.742	677.308	187.091	789.410	757.624	531.337	801.643	777.223	307.250	1615.186	845.114	182.459	411.111	795.889	250.932	197.210	461.477	228.007	69.732	439.008
1112	4.63333	468.220	-16.773	990.625	440.446	30.101	886.498	485.288	438.997	948.635	568.127	1338.861	799.514	628.065	1005.314	710.351	493.730	1583.374	827.045	375.589	1381.138	732.863	361.945	897.368	663.794	96.422	793.801	785.750	94.066	1026.620	716.044	187.840	1342.405	807.387	620.769	772.941	747.021	370.994	1164.167	683.892	188.115	789.426	763.973	531.610	802.235	782.704	307.820	1615.945	851.040	182.882	411.458	807.909	252.005	199.390	473.449	227.365	73.842	451.601
1113	4.63750	468.204	-16.773	990.543	440.343	30.253	886.652	485.195	438.149	950.932	568.370	1340.500	806.223	629.028	1005.880	718.896	494.242	1583.556	832.858	376.529	1382.377	738.894	362.676	897.898	669.945	96.137	794.865	790.703	94.332	1028.639	720.644	187.951	1343.234	812.845	621.046	774.988	757.405	371.925	1163.581	689.629	189.063	790.257	770.956	531.623	803.399	787.460	308.180	1616.663	856.831	183.667	412.023	820.072	252.422	201.576	486.364	227.708	75.278	464.030
1114	4.64167	468.227	-16.775	990.594	440.314	30.323	886.794	485.269	437.856	952.663	568.564	1341.792	812.614	629.607	1006.386	727.696	494.696	1583.707	838.815	376.657	1383.367	745.196	363.272	899.010	675.981	96.051	795.541	795.079	94.749	1030.091	725.868	188.118	1344.861	818.524	621.698	777.547	768.957	372.480	1166.661	695.401	189.558	791.128	777.664	532.809	805.730	794.257	308.545	1616.969	862.556	182.640	415.430	833.283	252.443	203.728	498.470	227.399	77.899	476.646
1115	4.64583	468.256	-16.778	990.615	440.163	30.158	886.857	485.924	437.434	955.009	568.487	1342.666	819.238	630.212	1006.938	736.007	494.949	1583.876	844.732	377.343	1384.660	751.563	363.786	900.453	681.790	95.373	796.685	800.004	94.806	1030.758	730.635	188.335	1346.442	824.029	621.874	775.909	780.234	372.516	1171.166	701.229	190.368	793.395	784.116	533.150	807.453	800.257	309.001	1617.814	868.499	183.473	416.275	844.438	253.807	205.282	511.738	227.474	79.887	490.308
1116	4.65000	468.287	-16.778	990.779	440.061	30.630	886.877	485.921	437.169	956.787	568.694	1344.131	825.548	630.680	1007.993	744.581	495.234	1584.213	850.697	377.531	1386.639	756.930	364.891	901.477	687.929	95.472	797.944	804.599	95.341	1031.156	735.141	188.620	1348.061	829.720	621.202	776.397	789.187	372.920	1172.217	706.887	190.922	795.596	790.911	532.843	808.237	802.949	309.402	1618.505	874.080	183.594	417.055	856.724	254.836	206.650	524.231	227.902	81.778	503.358
1117	4.65417	468.228	-16.774	990.735	440.289	30.607	886.771	485.998	436.653	958.826	568.714	1345.145	831.786	631.486	1008.809	753.164	495.816	1586.364	857.668	376.389	1387.812	763.625	365.030	902.693	693.828	95.607	798.567	808.912	95.890	1032.768	740.741	188.569	1349.148	834.871	620.960	778.321	799.186	373.856	1172.627	713.306	191.521	797.246	797.844	533.489	809.170	809.727	309.906	1620.361	880.548	183.520	421.369	869.164	254.561	208.500	537.523	227.600	83.881	517.288
1118	4.65833	468.293	-16.780	990.747	439.932	30.924	886.879	486.141	436.719	960.843	569.096	1345.829	837.614	631.634	1009.128	761.254	495.802	1588.823	864.072	377.367	1388.224	769.126	365.528	904.289	700.039	95.850	799.931	813.639	96.513	1034.739	745.984	188.742	1350.192	840.038	622.028	780.760	811.815	374.275	1171.885	719.392	192.334	797.300	803.275	533.840	809.882	814.449	310.122	1621.776	886.861	184.551	421.369	880.995	255.576	208.922	550.232	227.940	84.692	531.127
1119	4.66250	468.293	-16.781	990.746	440.067	30.751	887.040	486.424	436.768	961.983	569.402	1347.250	844.267	632.524	1009.768	770.216	496.235	1589.379	870.110	378.365	1388.577	775.138	366.379	906.098	705.917	95.780	801.411	817.921	96.821	1036.347	751.164	188.981	1351.030	845.359	621.548	781.407	821.380	375.297	1171.872	725.133	192.669	797.871	809.727	534.153	810.542	819.640	310.566	1623.375	893.031	184.686	424.418	892.447	256.308	209.515	563.069	228.924	83.839	545.277
1120	4.66667	468.401	-16.792	990.719	439.968	30.831	886.952	486.468	436.285	963.333	569.339	1349.154	850.572	632.887	1010.983	778.581	496.550	1591.231	876.261	378.615	1389.761	781.116	366.182	907.449	711.614	95.653	802.732	822.587	97.204	1037.483	756.160	189.478	1351.964	850.556	621.034	782.291	830.912	376.235	1172.574	731.355	192.511	800.223	817.414	534.626	811.999	825.274	310.828	1624.780	899.389	185.031	425.934	904.465	257.736	208.762	576.215	228.611	85.983	559.992
1121	4.67083	468.374	-16.787	990.840	439.948	31.176	886.897	486.660	435.591	965.023	569.178	1350.456	856.706	633.559	1011.882	786.775	496.811	1592.012	882.217	379.305	1391.019	786.953	366.712	908.063	717.562	95.528	803.853	826.932	97.245	1038.764	760.863	189.491	1353.456	855.902	621.269	782.751	841.807	376.146	1176.068	736.761	192.564	802.681	824.593	535.015	813.500	830.538	311.141	1625.783	905.243	185.874	427.749	915.299	258.326	208.302	589.700	228.898	86.723	574.633
1122	4.67500	468.409	-16.792	990.831	440.014	31.444	886.993	486.740	435.735	966.534	569.105	1351.822	862.746	633.943	1013.344	795.069	497.147	1592.236	888.071	379.629	1392.576	792.676	367.175	908.931	723.791	95.234	804.751	831.388	97.982	1039.158	765.233	189.585	1354.859	861.260	622.905	787.365	855.380	376.532	1181.011	743.183	193.090	803.632	830.753	535.490	814.861	835.671	311.386	1627.124	911.253	185.441	429.924	927.650	258.336	209.422	603.688	230.200	84.087	589.976
1123	4.67917	468.359	-16.786	990.899	440.054	31.851	887.031	486.722	435.751	967.512	569.076	1352.608	868.561	634.768	1014.964	803.543	497.373	1592.389	894.121	379.178	1395.300	798.786	367.459	910.755	729.939	94.541	807.239	836.138	98.342	1041.371	770.655	189.889	1356.618	866.877	621.689	786.465	863.015	376.891	1180.359	749.402	193.450	803.561	836.939	535.845	815.917	841.056	311.456	1628.682	917.716	186.473	432.868	938.446	258.764	209.719	616.621	230.888	84.283	605.735
1124	4.68333	468.373	-16.789	990.838	439.910	31.577	887.196	486.703	435.313	968.301	569.027	1353.753	874.579	635.102	1015.395	811.333	497.442	1592.873	900.040	378.785	1396.233	804.229	368.190	913.010	735.644	95.192	807.934	840.195	98.570	1043.091	775.805	190.088	1357.775	872.040	621.220	788.459	872.550	377.675	1179.517	755.250	193.648	804.158	843.461	536.093	816.545	846.964	311.603	1629.531	923.690	187.094	434.102	949.792	259.462	207.699	630.231	231.249	84.343	621.008
1125	4.68750	468.379	-16.791	990.806	440.135	32.288	887.115	486.603	435.429	969.099	569.365	1355.969	881.065	635.007	1016.542	819.496	497.299	1596.440	906.781	379.426	1397.033	810.189	367.966	914.078	741.804	95.180	809.320	844.751	98.856	1044.499	780.682	190.334	1358.927	877.240	620.733	790.479	883.381	378.115	1179.639	760.889	193.448	806.172	850.801	535.837	816.935	851.755	311.710	1630.519	929.528	187.784	436.721	960.946	260.238	206.080	643.971	231.795	81.796	636.977
1126	4.69167	468.401	-16.793	990.857	439.915	32.362	887.330	486.427	435.794	970.294	569.116	1357.933	887.387	635.414	1017.686	827.502	497.180	1597.103	912.398	379.788	1397.328	815.434	368.325	915.398	747.834	95.214	810.340	849.289	98.933	1046.308	786.077	190.696	1360.197	882.501	621.478	793.144	896.081	378.944	1179.562	767.145	193.357	808.830	858.734	536.400	818.048	857.078	311.800	1631.413	935.492	188.067	438.849	972.108	260.482	205.104	657.892	233.955	78.981	652.877
1127	4.69583	468.446	-16.796	990.960	439.881	32.879	887.610	486.649	435.944	971.552	569.057	1359.278	893.284	635.507	1019.452	835.445	497.001	1598.433	918.272	380.514	1397.681	821.323	368.719	916.300	753.851	95.139	811.327	853.808	99.282	1047.463	790.190	190.904	1361.079	887.915	620.344	794.896	905.019	379.675	1180.768	772.701	193.864	810.516	865.391	536.462	819.407	862.522	311.769	1632.773	941.597	189.000	440.581	983.281	260.670	204.086	671.864	233.998	79.590	669.160
1128	4.70000	468.495	-16.802	990.889	439.784	33.113	888.001	486.643	436.112	972.682	569.124	1360.297	898.961	635.557	1020.872	842.830	497.099	1599.343	924.381	380.679	1398.511	827.120	369.328	917.436	759.968	95.337	812.200	857.824	99.718	1048.446	794.723	190.837	1362.687	893.382	620.205	798.635	916.307	378.852	1182.596	779.101	194.191	811.175	871.406	536.525	820.401	867.667	311.711	1633.569	947.640	189.140	443.785	993.923	261.608	201.709	685.599	233.526	79.023	685.528
1129	4.70417	468.524	-16.805	990.910	439.865	33.251	887.672	486.640	436.358	973.856	569.065	1361.054	904.615	636.245	1021.590	850.648	497.293	1600.732	930.667	380.733	1399.230	833.201	369.269	919.056	765.742	95.288	813.574	862.472	100.319	1049.001	799.418	190.770	1363.959	899.025	619.574	797.082	924.920	379.208	1187.025	784.074	194.092	812.645	878.132	536.624	821.249	873.310	311.560	1635.367	954.077	189.809	445.495	1004.946	262.181	199.160	699.462	234.925	74.872	702.311
1130	4.70833	468.507	-16.806	990.826	439.890	33.513	887.762	486.673	436.432	974.907	569.309	1361.956	910.406	636.569	1022.428	858.205	497.350	1600.856	936.478	380.662	1400.613	839.077	369.114	920.845	771.713	95.329	815.452	867.290	100.423	1050.559	804.457	190.824	1365.170	904.521	621.067	800.954	940.194	379.998	1187.273	790.174	193.995	814.346	885.262	538.862	823.696	876.048	311.660	1636.410	959.910	191.103	447.611	1015.089	262.991	196.169	713.398	236.804	71.336	719.145
1131	4.71250	468.581	-16.812	990.950	439.951	33.899	888.043	486.676	436.607	975.851	569.370	1363.612	916.378	636.590	1023.109	865.505	497.227	1601.321	942.603	380.598	1402.786	844.649	369.311	921.057	777.472	95.848	816.594	871.333	100.825	1051.564	809.053	190.982	1365.598	909.976	619.826	804.600	950.020	380.333	1187.342	796.064	194.267	815.704	892.027	538.998	824.700	880.619	311.608	1637.196	966.018	191.243	450.146	1026.122	263.504	193.722	726.806	238.624	68.052	736.993
1132	4.71667	468.496	-16.802	991.029	440.271	34.991	887.718	486.581	436.633	976.850	569.540	1365.509	922.388	636.673	1025.041	873.778	497.367	1602.587	949.418	380.164	1403.700	850.620	369.628	922.647	783.490	95.857	817.870	875.913	101.123	1052.695	813.936	191.265	1366.505	915.320	618.722	804.875	955.886	381.403	1187.434	802.097	194.287	817.258	899.128	538.809	824.070	886.901	311.384	1637.798	971.994	192.872	451.562	1036.013	264.343	190.752	741.325	238.426	68.983	754.472
1133	4.72083	468.493	-16.805	990.884	440.006	35.240	888.140	486.547	436.616	978.153	569.459	1366.665	928.586	637.185	1026.264	880.782	497.038	1602.777	954.215	380.566	1403.755	856.639	369.745	922.339	789.233	95.976	818.836	880.550	101.473	1054.635	819.333	191.500	1367.244	920.851	617.579	804.139	963.059	382.037	1187.553	807.833	194.971	817.797	904.863	539.403	824.696	891.932	311.355	1638.229	977.820	193.084	454.812	1046.160	265.152	188.339	756.161	238.751	64.903	772.168
1134	4.72500	468.540	-16.805	991.131	440.197	36.355	888.001	486.587	436.854	979.169	569.373	1367.517	934.695	637.410	1026.662	888.106	496.682	1603.659	960.000	380.910	1404.056	862.283	370.517	923.777	795.171	95.946	819.284	885.511	101.301	1055.715	824.008	191.637	1367.800	926.383	620.109	811.844	986.367	382.524	1187.203	814.258	195.418	818.263	911.154	539.433	825.667	896.975	311.165	1638.602	983.735	192.896	457.343	1057.785	265.768	184.696	770.919	240.857	61.087	790.111
1135	4.72917	468.715	-16.822	991.258	439.940	36.763	888.254	486.661	437.047	980.169	569.538	1368.444	940.496	638.051	1027.671	895.765	496.494	1604.009	965.254	381.119	1404.145	868.221	370.955	924.187	801.256	96.130	819.865	889.706	101.604	1055.887	828.315	191.796	1368.274	932.108	617.956	811.206	991.852	382.963	1187.263	820.115	195.144	819.922	918.404	539.081	825.787	902.435	310.890	1638.955	989.693	194.359	457.679	1065.386	267.127	180.267	786.018	241.987	57.715	808.048
1136	4.73333	468.668	-16.812	991.472	439.880	37.570	888.178	487.014	437.734	981.501	569.469	1368.626	945.903	638.155	1028.468	902.173	495.975	1605.643	971.312	381.990	1404.673	873.715	370.910	924.895	806.963	96.245	820.351	894.342	102.042	1056.108	832.938	191.850	1368.914	937.889	616.652	811.244	997.158	382.971	1187.260	826.303	195.182	820.673	925.115	539.629	826.845	907.543	310.886	1639.167	995.440	195.813	460.098	1076.153	267.499	177.641	800.358	243.390	54.389	826.797
